Code INSEE région;Région;Nature;Date;Heure;Date - Heure;Consommation (MW);Thermique (MW);Nucléaire (MW);Eolien (MW);Solaire (MW);Hydraulique (MW);Pompage (MW);Bioénergies (MW);Ech. physiques (MW);Stockage batterie;Déstockage batterie;TCO Thermique (%);TCH Thermique (%);TCO Nucléaire (%);TCH Nucléaire (%);TCO Eolien (%);TCH Eolien (%);TCO Solaire (%);TCH Solaire (%);TCO Hydraulique (%);TCH Hydraulique (%);TCO Bioénergies (%);TCH Bioénergies (%);Column 68
32;Hauts-de-France;Données temps réel;2026-07-13;01:00;2026-07-13T01:00:00+02:00;4380;433;3761;3632;0;5;0;87;-3533;-5;0;9.89;18.09;85.87;68.88;82.92;54.6;0.0;0.0;0.11;125.0;1.99;44.39;
53;Bretagne;Données temps réel;2026-07-13;01:00;2026-07-13T01:00:00+02:00;1765;413;0;1173;0;144;0;45;-10;0;0;23.4;28.96;0.0;;66.46;59.57;0.0;0.0;8.16;52.36;2.55;56.96;
28;Normandie;Données temps réel;2026-07-13;01:00;2026-07-13T01:00:00+02:00;2186;18;7536;968;0;10;0;47;-6393;0;0;0.82;2.36;344.74;61.47;44.28;58.14;0.0;0.0;0.46;34.48;2.15;31.76;
44;Grand Est;Données temps réel;2026-07-13;01:00;2026-07-13T01:00:00+02:00;3733;818;4863;2683;0;413;0;104;-5137;-11;0;21.91;26.44;130.27;44.94;71.87;51.43;0.0;0.0;11.06;17.93;2.79;38.66;
76;Occitanie;Données temps réel;2026-07-13;01:00;2026-07-13T01:00:00+02:00;4011;0;0;744;0;1154;0;94;2100;-2;0;0.0;0.0;0.0;0.0;18.55;40.88;0.0;0.0;28.77;21.56;2.34;61.04;
11;Île-de-France;Données temps réel;2026-07-13;01:00;2026-07-13T01:00:00+02:00;6051;0;0;84;0;16;0;176;5777;0;0;0.0;0.0;0.0;;1.39;60.43;0.0;0.0;0.26;84.21;2.91;49.72;
28;Normandie;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;2225;18;7552;977;0;10;0;47;-6379;0;0;0.81;2.36;339.42;61.6;43.91;58.68;0.0;0.0;0.45;34.48;2.11;31.76;
44;Grand Est;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;3751;820;4864;2674;0;416;-8;104;-5122;-1;3;21.86;26.5;129.67;44.95;71.29;51.26;0.0;0.0;11.09;18.06;2.77;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;3871;145;0;0;0;613;0;141;2972;0;0;3.75;5.51;0.0;;0.0;0.0;0.0;0.0;15.84;19.0;3.64;47.47;
24;Centre-Val de Loire;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;1818;0;9301;888;0;25;0;30;-8425;0;0;0.0;0.0;511.61;79.97;48.84;49.17;0.0;0.0;1.38;27.17;1.65;32.97;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;1807;0;0;512;0;3;0;30;1263;-1;0;0.0;0.0;0.0;;28.33;42.95;0.0;0.0;0.17;0.58;1.66;37.04;
32;Hauts-de-France;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;4394;401;3768;3612;0;5;0;98;-3491;0;2;9.13;16.75;85.75;69.01;82.2;54.3;0.0;0.0;0.11;125.0;2.23;50.0;
76;Occitanie;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;4015;0;0;759;0;1001;0;94;2241;-1;0;0.0;0.0;0.0;0.0;18.9;41.7;0.0;0.0;24.93;18.7;2.34;61.04;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;4568;20;4036;812;0;21;0;50;-379;0;8;0.44;3.66;88.35;60.87;17.78;36.69;0.0;0.0;0.46;0.94;1.09;14.41;
53;Bretagne;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;1707;414;0;1182;0;144;0;45;-77;0;0;24.25;29.03;0.0;;69.24;60.03;0.0;0.0;8.44;52.36;2.64;56.96;
52;Pays de la Loire;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;2380;0;0;1651;0;9;0;104;618;0;0;0.0;0.0;0.0;;69.37;67.58;0.0;0.0;0.38;90.0;4.37;114.29;
11;Île-de-France;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;5971;0;0;83;0;16;0;175;5698;0;0;0.0;0.0;0.0;;1.39;59.71;0.0;0.0;0.27;84.21;2.93;49.44;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;01:15;2026-07-13T01:15:00+02:00;5960;363;6668;204;0;1860;-319;66;-2882;0;0;6.09;37.81;111.88;49.14;3.42;25.56;0.0;0.0;31.21;16.24;1.11;34.92;
52;Pays de la Loire;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;2374;0;0;1646;0;9;0;104;619;0;0;0.0;0.0;0.0;;69.33;67.38;0.0;0.0;0.38;90.0;4.38;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;3833;144;0;0;0;622;0;142;2925;0;0;3.76;5.47;0.0;;0.0;0.0;0.0;0.0;16.23;19.28;3.7;47.81;
28;Normandie;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;2173;18;7551;974;0;10;0;49;-6430;0;0;0.83;2.36;347.49;61.59;44.82;58.5;0.0;0.0;0.46;34.48;2.25;33.11;
11;Île-de-France;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;5833;0;0;87;0;16;0;175;5556;0;0;0.0;0.0;0.0;;1.49;62.59;0.0;0.0;0.27;84.21;3.0;49.44;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;1782;0;0;511;0;3;0;30;1239;-1;0;0.0;0.0;0.0;;28.68;42.87;0.0;0.0;0.17;0.58;1.68;37.04;
32;Hauts-de-France;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;4383;406;3769;3538;0;5;0;95;-3427;-3;0;9.26;16.96;85.99;69.03;80.72;53.19;0.0;0.0;0.11;125.0;2.17;48.47;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;5887;364;6670;211;0;2090;-319;66;-3195;0;0;6.18;37.92;113.3;49.15;3.58;26.44;0.0;0.0;35.5;18.25;1.12;34.92;
76;Occitanie;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;3907;0;0;759;0;1027;0;94;2108;-1;0;0.0;0.0;0.0;0.0;19.43;41.7;0.0;0.0;26.29;19.19;2.41;61.04;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;4365;20;4039;747;0;22;0;50;-521;0;8;0.46;3.66;92.53;60.92;17.11;33.76;0.0;0.0;0.5;0.98;1.15;14.41;
44;Grand Est;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;3766;819;4878;2669;0;413;-182;104;-4935;-1;0;21.75;26.47;129.53;45.08;70.87;51.16;0.0;0.0;10.97;17.93;2.76;38.66;
53;Bretagne;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;1715;416;0;1180;0;135;0;45;-61;0;0;24.26;29.17;0.0;;68.8;59.93;0.0;0.0;7.87;49.09;2.62;56.96;
24;Centre-Val de Loire;Données temps réel;2026-07-13;01:30;2026-07-13T01:30:00+02:00;1762;0;9316;927;0;25;0;30;-8536;0;0;0.0;0.0;528.72;80.1;52.61;51.33;0.0;0.0;1.42;27.17;1.7;32.97;
24;Centre-Val de Loire;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;1703;0;9319;925;0;25;0;30;-8596;0;0;0.0;0.0;547.21;80.13;54.32;51.22;0.0;0.0;1.47;27.17;1.76;32.97;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;1733;0;0;499;0;3;0;30;1203;-1;0;0.0;0.0;0.0;;28.79;41.86;0.0;0.0;0.17;0.58;1.73;37.04;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;4279;20;4079;709;0;21;0;50;-607;0;8;0.47;3.66;95.33;61.52;16.57;32.04;0.0;0.0;0.49;0.94;1.17;14.41;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;5838;362;6665;230;0;2065;-318;66;-3231;0;0;6.2;37.71;114.17;49.12;3.94;28.82;0.0;0.0;35.37;18.03;1.13;34.92;
11;Île-de-France;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;5770;0;0;87;0;16;0;173;5496;0;0;0.0;0.0;0.0;;1.51;62.59;0.0;0.0;0.28;84.21;3.0;48.87;
32;Hauts-de-France;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;4162;457;3766;3544;0;5;0;98;-3702;-6;0;10.98;19.09;90.49;68.97;85.15;53.28;0.0;0.0;0.12;125.0;2.35;50.0;
53;Bretagne;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;1803;418;0;1173;0;127;0;45;40;0;0;23.18;29.31;0.0;;65.06;59.57;0.0;0.0;7.04;46.18;2.5;56.96;
52;Pays de la Loire;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;2403;0;0;1654;0;9;0;104;642;0;0;0.0;0.0;0.0;;68.83;67.7;0.0;0.0;0.37;90.0;4.33;114.29;
44;Grand Est;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;3789;822;4889;2633;0;417;-181;104;-4893;-2;0;21.69;26.57;129.03;45.18;69.49;50.47;0.0;0.0;11.01;18.1;2.74;38.66;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;3749;144;0;0;0;617;0;143;2844;0;0;3.84;5.47;0.0;;0.0;0.0;0.0;0.0;16.46;19.13;3.81;48.15;
28;Normandie;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;2194;18;7553;978;0;10;0;49;-6413;0;0;0.82;2.36;344.26;61.61;44.58;58.74;0.0;0.0;0.46;34.48;2.23;33.11;
76;Occitanie;Données temps réel;2026-07-13;01:45;2026-07-13T01:45:00+02:00;3975;0;0;756;0;1032;-45;93;2219;-1;0;0.0;0.0;0.0;0.0;19.02;41.54;0.0;0.0;25.96;19.28;2.34;60.39;
24;Centre-Val de Loire;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;1671;0;9322;917;0;25;0;30;-8622;0;0;0.0;0.0;557.87;80.15;54.88;50.78;0.0;0.0;1.5;27.17;1.8;32.97;
44;Grand Est;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;3728;824;4904;2633;0;412;-182;104;-4916;-50;0;22.1;26.63;131.55;45.32;70.63;50.47;0.0;0.0;11.05;17.88;2.79;38.66;
52;Pays de la Loire;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;2358;0;0;1646;0;9;0;104;698;-96;0;0.0;0.0;0.0;;69.8;67.38;0.0;0.0;0.38;90.0;4.41;114.29;
28;Normandie;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;2130;18;7538;976;0;10;0;51;-6463;0;0;0.85;2.36;353.9;61.48;45.82;58.62;0.0;0.0;0.47;34.48;2.39;34.46;
11;Île-de-France;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;5691;0;0;82;0;16;0;176;5418;0;0;0.0;0.0;0.0;;1.44;58.99;0.0;0.0;0.28;84.21;3.09;49.72;
53;Bretagne;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;1731;418;0;1177;0;115;0;45;-24;0;0;24.15;29.31;0.0;;68.0;59.78;0.0;0.0;6.64;41.82;2.6;56.96;
32;Hauts-de-France;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;4136;394;3776;3545;0;5;0;98;-3682;-1;0;9.53;16.46;91.3;69.16;85.71;53.29;0.0;0.0;0.12;125.0;2.37;50.0;
76;Occitanie;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;3878;0;0;752;0;972;-45;93;2187;-3;0;0.0;0.0;0.0;0.0;19.39;41.32;0.0;0.0;25.06;18.16;2.4;60.39;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;3713;144;0;1;0;593;0;141;2835;0;0;3.88;5.47;0.0;;0.03;0.83;0.0;0.0;15.97;18.38;3.8;47.47;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;5820;364;6641;237;0;2093;-318;66;-3263;-1;0;6.25;37.92;114.11;48.94;4.07;29.7;0.0;0.0;35.96;18.28;1.13;34.92;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;1747;0;0;508;0;3;0;30;1209;-3;0;0.0;0.0;0.0;;29.08;42.62;0.0;0.0;0.17;0.58;1.72;37.04;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;02:00;2026-07-13T02:00:00+02:00;4230;20;4188;698;0;21;0;50;-755;0;8;0.47;3.66;99.01;63.17;16.5;31.54;0.0;0.0;0.5;0.94;1.18;14.41;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;3752;10;0;0;0;570;0;141;3032;0;0;0.27;0.38;0.0;;0.0;0.0;0.0;0.0;15.19;17.67;3.76;47.47;
24;Centre-Val de Loire;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;1617;0;9335;889;0;25;0;30;-8662;0;0;0.0;0.0;577.3;80.27;54.98;49.22;0.0;0.0;1.55;27.17;1.86;32.97;
28;Normandie;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;2079;18;7524;946;0;10;0;52;-6471;0;0;0.87;2.36;361.9;61.37;45.5;56.82;0.0;0.0;0.48;34.48;2.5;35.14;
32;Hauts-de-France;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;4062;437;3811;3503;0;5;0;98;-3791;-2;0;10.76;18.25;93.82;69.8;86.24;52.66;0.0;0.0;0.12;125.0;2.41;50.0;
76;Occitanie;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;3864;0;0;736;0;650;-45;94;2510;-2;0;0.0;0.0;0.0;0.0;19.05;40.44;0.0;0.0;16.82;12.14;2.43;61.04;
52;Pays de la Loire;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;2286;0;0;1622;0;9;0;104;649;-96;0;0.0;0.0;0.0;;70.95;66.39;0.0;0.0;0.39;90.0;4.55;114.29;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;1783;0;0;510;0;3;0;30;1242;-2;0;0.0;0.0;0.0;;28.6;42.79;0.0;0.0;0.17;0.58;1.68;37.04;
44;Grand Est;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;3655;789;4926;2616;0;421;-181;104;-4855;-165;0;21.59;25.5;134.77;45.53;71.57;50.14;0.0;0.0;11.52;18.27;2.85;38.66;
53;Bretagne;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;1686;418;0;1202;0;98;0;45;-76;0;0;24.79;29.31;0.0;;71.29;61.05;0.0;0.0;5.81;35.64;2.67;56.96;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;4255;20;4280;642;0;21;0;50;-766;0;8;0.47;3.66;100.59;64.56;15.09;29.01;0.0;0.0;0.49;0.94;1.18;14.41;
11;Île-de-France;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;5715;0;0;83;0;16;0;175;5442;0;0;0.0;0.0;0.0;;1.45;59.71;0.0;0.0;0.28;84.21;3.06;49.44;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;02:15;2026-07-13T02:15:00+02:00;5787;363;6647;229;0;1952;-318;66;-3150;-2;0;6.27;37.81;114.86;48.98;3.96;28.7;0.0;0.0;33.73;17.05;1.14;34.92;
76;Occitanie;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;3772;0;0;722;0;634;-45;93;2448;-2;0;0.0;0.0;0.0;0.0;19.14;39.67;0.0;0.0;16.81;11.84;2.47;60.39;
53;Bretagne;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;1619;418;0;1173;0;79;0;45;-96;0;0;25.82;29.31;0.0;;72.45;59.57;0.0;0.0;4.88;28.73;2.78;56.96;
52;Pays de la Loire;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;2199;0;0;1586;0;9;0;104;502;0;0;0.0;0.0;0.0;;72.12;64.92;0.0;0.0;0.41;90.0;4.73;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;3664;11;0;1;0;530;0;141;2983;0;0;0.3;0.42;0.0;;0.03;0.83;0.0;0.0;14.47;16.43;3.85;47.47;
28;Normandie;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;2076;18;7548;972;0;10;0;54;-6527;0;0;0.87;2.36;363.58;61.57;46.82;58.38;0.0;0.0;0.48;34.48;2.6;36.49;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;1653;0;0;503;0;3;0;30;1118;-2;0;0.0;0.0;0.0;;30.43;42.2;0.0;0.0;0.18;0.58;1.81;37.04;
24;Centre-Val de Loire;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;1595;0;9332;909;0;25;0;30;-8701;0;0;0.0;0.0;585.08;80.24;56.99;50.33;0.0;0.0;1.57;27.17;1.88;32.97;
11;Île-de-France;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;5573;0;0;90;0;16;0;173;5295;0;0;0.0;0.0;0.0;;1.61;64.75;0.0;0.0;0.29;84.21;3.1;48.87;
32;Hauts-de-France;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;4108;341;3798;3455;0;5;0;98;-3580;-9;0;8.3;14.24;92.45;69.56;84.1;51.94;0.0;0.0;0.12;125.0;2.39;50.0;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;4144;20;4346;585;0;20;0;50;-885;0;8;0.48;3.66;104.87;65.55;14.12;26.43;0.0;0.0;0.48;0.89;1.21;14.41;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;5696;364;6647;233;0;1805;-318;66;-3099;-1;0;6.39;37.92;116.7;48.98;4.09;29.2;0.0;0.0;31.69;15.76;1.16;34.92;
44;Grand Est;Données temps réel;2026-07-13;02:30;2026-07-13T02:30:00+02:00;3604;571;4950;2543;0;416;-182;104;-4794;-6;0;15.84;18.46;137.35;45.75;70.56;48.74;0.0;0.0;11.54;18.06;2.89;38.66;
52;Pays de la Loire;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;2233;0;0;1590;0;9;0;104;534;0;0;0.0;0.0;0.0;;71.2;65.08;0.0;0.0;0.4;90.0;4.66;114.29;
28;Normandie;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;2032;18;7523;967;0;10;0;54;-6541;0;0;0.89;2.36;370.23;61.36;47.59;58.08;0.0;0.0;0.49;34.48;2.66;36.49;
53;Bretagne;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;1581;418;0;1185;0;63;0;45;-130;0;0;26.44;29.31;0.0;;74.95;60.18;0.0;0.0;3.98;22.91;2.85;56.96;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;1636;0;0;517;0;3;0;30;1089;-2;0;0.0;0.0;0.0;;31.6;43.37;0.0;0.0;0.18;0.58;1.83;37.04;
44;Grand Est;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;3510;423;4951;2469;0;412;-197;104;-4646;-7;0;12.05;13.67;141.05;45.76;70.34;47.33;0.0;0.0;11.74;17.88;2.96;38.66;
32;Hauts-de-France;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;3907;236;3831;3403;0;5;0;98;-3664;-2;0;6.04;9.86;98.05;70.16;87.1;51.16;0.0;0.0;0.13;125.0;2.51;50.0;
11;Île-de-France;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;5405;0;0;92;0;16;0;174;5125;0;0;0.0;0.0;0.0;;1.7;66.19;0.0;0.0;0.3;84.21;3.22;49.15;
24;Centre-Val de Loire;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;1595;0;9340;932;0;25;0;30;-8732;0;0;0.0;0.0;585.58;80.31;58.43;51.61;0.0;0.0;1.57;27.17;1.88;32.97;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;5634;366;6649;229;0;1756;-477;66;-2953;-1;0;6.5;38.13;118.02;49.0;4.06;28.7;0.0;0.0;31.17;15.33;1.17;34.92;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;3548;12;0;0;0;459;0;140;2937;0;0;0.34;0.46;0.0;;0.0;0.0;0.0;0.0;12.94;14.23;3.95;47.14;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;3975;20;4474;531;0;21;0;50;-1129;0;8;0.5;3.66;112.55;67.48;13.36;23.99;0.0;0.0;0.53;0.94;1.26;14.41;
76;Occitanie;Données temps réel;2026-07-13;02:45;2026-07-13T02:45:00+02:00;3696;0;0;737;0;626;-45;93;2365;-2;0;0.0;0.0;0.0;0.0;19.94;40.49;0.0;0.0;16.94;11.69;2.52;60.39;
84;Auvergne-Rhône-Alpes;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;5517;369;6657;218;0;1811;-476;66;-3127;0;0;6.69;38.44;120.66;49.06;3.95;27.32;0.0;0.0;32.83;15.81;1.2;34.92;
53;Bretagne;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;1565;419;0;1192;0;44;0;45;-135;0;0;26.77;29.38;0.0;;76.17;60.54;0.0;0.0;2.81;16.0;2.88;56.96;
76;Occitanie;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;3631;0;0;763;0;626;-257;93;2483;0;0;0.0;0.0;0.0;0.0;21.01;41.92;0.0;0.0;17.24;11.69;2.56;60.39;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;1560;0;0;510;0;3;0;30;1016;0;0;0.0;0.0;0.0;;32.69;42.79;0.0;0.0;0.19;0.58;1.92;37.04;
11;Île-de-France;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;5512;0;0;93;0;16;0;168;5236;0;0;0.0;0.0;0.0;;1.69;66.91;0.0;0.0;0.29;84.21;3.05;47.46;
44;Grand Est;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;3452;423;4956;2420;0;418;-530;104;-4345;0;6;12.25;13.67;143.57;45.8;70.1;46.39;0.0;0.0;12.11;18.14;3.01;38.66;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;3883;20;4522;474;0;14;0;50;-1205;0;8;0.52;3.66;116.46;68.21;12.21;21.42;0.0;0.0;0.36;0.62;1.29;14.41;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;3504;13;0;0;0;441;0;141;2908;0;0;0.37;0.49;0.0;;0.0;0.0;0.0;0.0;12.59;13.67;4.02;47.47;
24;Centre-Val de Loire;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;1557;0;9339;918;0;25;0;30;-8754;0;0;0.0;0.0;599.81;80.3;58.96;50.83;0.0;0.0;1.61;27.17;1.93;32.97;
52;Pays de la Loire;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;2214;0;0;1380;0;9;0;104;724;0;0;0.0;0.0;0.0;;62.33;56.49;0.0;0.0;0.41;90.0;4.7;114.29;
28;Normandie;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;2010;18;7529;954;0;10;0;55;-6556;0;0;0.9;2.36;374.58;61.41;47.46;57.3;0.0;0.0;0.5;34.48;2.74;37.16;
32;Hauts-de-France;Données temps réel;2026-07-13;03:00;2026-07-13T03:00:00+02:00;3945;224;3854;3360;0;5;0;98;-3595;0;0;5.68;9.36;97.69;70.59;85.17;50.51;0.0;0.0;0.13;125.0;2.48;50.0;
24;Centre-Val de Loire;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;1588;0;9356;886;0;25;0;30;-8708;0;0;0.0;0.0;589.17;80.45;55.79;49.06;0.0;0.0;1.57;27.17;1.89;32.97;
76;Occitanie;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;3596;0;0;751;0;658;-257;94;2429;0;1;0.0;0.0;0.0;0.0;20.88;41.26;0.0;0.0;18.3;12.29;2.61;61.04;
53;Bretagne;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;1538;419;0;1190;0;27;0;45;-114;-30;0;27.24;29.38;0.0;;77.37;60.44;0.0;0.0;1.76;9.82;2.93;56.96;
52;Pays de la Loire;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;2161;0;0;1126;0;9;0;104;928;0;0;0.0;0.0;0.0;;52.11;46.09;0.0;0.0;0.42;90.0;4.81;114.29;
93;Provence-Alpes-Côte d'Azur;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;3462;15;0;0;0;445;0;143;2859;0;0;0.43;0.57;0.0;;0.0;0.0;0.0;0.0;12.85;13.79;4.13;48.15;
27;Bourgogne-Franche-Comté;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;1582;0;0;513;0;3;0;30;1036;0;0;0.0;0.0;0.0;;32.43;43.04;0.0;0.0;0.19;0.58;1.9;37.04;
44;Grand Est;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;3378;426;4965;2321;0;417;-529;104;-4328;-1;1;12.61;13.77;146.98;45.89;68.71;44.49;0.0;0.0;12.34;18.1;3.08;38.66;
32;Hauts-de-France;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;3973;243;3888;3315;0;5;0;98;-3574;-2;0;6.12;10.15;97.86;71.21;83.44;49.83;0.0;0.0;0.13;125.0;2.47;50.0;
28;Normandie;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;2000;18;7600;963;0;10;0;54;-6644;0;0;0.9;2.36;380.0;61.99;48.15;57.84;0.0;0.0;0.5;34.48;2.7;36.49;
75;Nouvelle-Aquitaine;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;3907;20;4538;453;0;15;0;50;-1177;0;8;0.51;3.66;116.15;68.45;11.59;20.47;0.0;0.0;0.38;0.67;1.28;14.41;
11;Île-de-France;Données temps réel;2026-07-13;03:15;2026-07-13T03:15:00+02:00;5415;0;0;90;0;16;0;174;5137;0;0;0.0;0.0;0.0;;1.66;64.75;0.0;0.0;0.3;84.21;3.21;49.15;
